index,query,answer,subgraph_nodes,query_fig_name,answer_fig_name,main_relation,query_type,query_text,query_html,explanation_text,explanation_html,baseline_with_explanation,baseline_without_explanation
80,"(i,(p,(Instantiation),(e,(the pairing make sense to PersonY))),(p,(Instantiation),(e,(PersonX grow up with PeopleX))),(p,(Contrast),(e,(it be more on par))))",it be iconic,"['the pairing make sense to PersonY', 'PersonX grow up with PeopleX', 'it be more on par', 'it be iconic']",20220414-171637-batch-0-q-80.jpg,20220414-171637-batch-0-a-80.jpg,Instantiation,3i,the eventuality V? is a more detailed description of the pairing make sense to PersonY. the eventuality V? is a more detailed description of PersonX grow up with PeopleX. it be more on par and the eventuality V? share significant difference regarding some property. What is the eventuality V? ?,"<span style=""color:red;"">the eventuality V?</span> is a more detailed description of <span style=""color:red;"">the pairing make sense to PersonY</span>. <span style=""color:red;"">the eventuality V?</span> is a more detailed description of <span style=""color:red;"">PersonX grow up with PeopleX</span>. <span style=""color:red;"">it be more on par</span> and <span style=""color:red;"">the eventuality V?</span> share significant difference regarding some property. What is the eventuality V? ?",it be more on par and it be iconic share significant difference regarding some property. it be iconic is a more detailed description of the pairing make sense to PersonY. it be iconic is a more detailed description of PersonX grow up with PeopleX.,"<span style=""color:red;"">it be more on par</span> and <span style=""color:red;"">it be iconic</span> share significant difference regarding some property. <span style=""color:red;"">it be iconic</span> is a more detailed description of <span style=""color:red;"">the pairing make sense to PersonY</span>. <span style=""color:red;"">it be iconic</span> is a more detailed description of <span style=""color:red;"">PersonX grow up with PeopleX</span>.",no,no
81,"(i,(p,(Reason),(e,(it be immune from attack))),(p,(Succession),(e,(it can spawn))),(p,(Reason),(e,(no one can know))))",it can not be see,"['no one can know', 'it be immune from attack', 'it can spawn', 'it can not be see']",20220414-171637-batch-0-q-81.jpg,20220414-171637-batch-0-a-81.jpg,Succession,3i,it be immune from attack happens because the eventuality V?. it can spawn happens after the eventuality V?. no one can know happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">it be immune from attack</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">it can spawn</span> happens after <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">no one can know</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",no one can know happens because it can not be see. it be immune from attack happens because it can not be see. it can spawn happens after it can not be see.,"<span style=""color:red;"">no one can know</span> happens because <span style=""color:red;"">it can not be see</span>. <span style=""color:red;"">it be immune from attack</span> happens because <span style=""color:red;"">it can not be see</span>. <span style=""color:red;"">it can spawn</span> happens after <span style=""color:red;"">it can not be see</span>.",no,no
82,"(i,(p,(Precedence),(e,(it take a short time))),(p,(Contrast),(e,(maybe it take some time))),(p,(ChosenAlternative),(e,(PersonX do not get a game))))",it alter,"['PersonX do not get a game', 'it take a short time', 'maybe it take some time', 'it alter']",20220414-171637-batch-0-q-82.jpg,20220414-171637-batch-0-a-82.jpg,ChosenAlternative,3i,it take a short time happens before the eventuality V?. maybe it take some time and the eventuality V? share significant difference regarding some property. PersonX do not get a game is a preferred alternative situation to the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">it take a short time</span> happens before <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">maybe it take some time</span> and <span style=""color:red;"">the eventuality V?</span> share significant difference regarding some property. <span style=""color:red;"">PersonX do not get a game</span> is a preferred alternative situation to <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",it take a short time happens before it alter. maybe it take some time and it alter share significant difference regarding some property. PersonX do not get a game is a preferred alternative situation to it alter.,"<span style=""color:red;"">it take a short time</span> happens before <span style=""color:red;"">it alter</span>. <span style=""color:red;"">maybe it take some time</span> and <span style=""color:red;"">it alter</span> share significant difference regarding some property. <span style=""color:red;"">PersonX do not get a game</span> is a preferred alternative situation to <span style=""color:red;"">it alter</span>.",yes,yes
83,"(p,(Concession),(i,(p,(Condition),(e,(PersonY be a fan of more))),(p,(Condition),(e,(whenever PersonX fuck up)))))",it would not be possible in life,"['PersonY be a fan of more', 'whenever PersonX fuck up', 'PersonX can get away with it', 'it would not be possible in life']",20220414-171637-batch-0-q-83.jpg,20220414-171637-batch-0-a-83.jpg,Concession,ip,"When the eventuality V1 happens, PersonY be a fan of more can happen. the eventuality V? happens although the eventuality V1. When the eventuality V1 happens, whenever PersonX fuck up can happen. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonY be a fan of more</span> can happen. <span style=""color:red;"">the eventuality V?</span> happens although <span style=""color:red;"">the eventuality V1</span>. When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">whenever PersonX fuck up</span> can happen. What is the eventuality V? ?","When PersonX can get away with it happens, whenever PersonX fuck up can happen. it would not be possible in life happens although PersonX can get away with it. When PersonX can get away with it happens, PersonY be a fan of more can happen.","When <span style=""color:red;"">PersonX can get away with it</span> happens, <span style=""color:red;"">whenever PersonX fuck up</span> can happen. <span style=""color:red;"">it would not be possible in life</span> happens although <span style=""color:red;"">PersonX can get away with it</span>. When <span style=""color:red;"">PersonX can get away with it</span> happens, <span style=""color:red;"">PersonY be a fan of more</span> can happen.",no,no
84,"(p,(Concession),(i,(p,(Condition),(e,(PersonY be a fan of more))),(p,(Condition),(e,(whenever PersonX fuck up)))))",sometimes PersonX forget,"['PersonY be a fan of more', 'whenever PersonX fuck up', 'PersonX can get away with it', 'sometimes PersonX forget']",20220414-171637-batch-0-q-84.jpg,20220414-171637-batch-0-a-84.jpg,Concession,ip,"When the eventuality V1 happens, PersonY be a fan of more can happen. the eventuality V? happens although the eventuality V1. When the eventuality V1 happens, whenever PersonX fuck up can happen. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonY be a fan of more</span> can happen. <span style=""color:red;"">the eventuality V?</span> happens although <span style=""color:red;"">the eventuality V1</span>. When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">whenever PersonX fuck up</span> can happen. What is the eventuality V? ?","When PersonX can get away with it happens, whenever PersonX fuck up can happen. sometimes PersonX forget happens although PersonX can get away with it. When PersonX can get away with it happens, PersonY be a fan of more can happen.","When <span style=""color:red;"">PersonX can get away with it</span> happens, <span style=""color:red;"">whenever PersonX fuck up</span> can happen. <span style=""color:red;"">sometimes PersonX forget</span> happens although <span style=""color:red;"">PersonX can get away with it</span>. When <span style=""color:red;"">PersonX can get away with it</span> happens, <span style=""color:red;"">PersonY be a fan of more</span> can happen.",no,no
85,"(p,(Concession),(i,(p,(Condition),(e,(PersonY be a fan of more))),(p,(Condition),(e,(whenever PersonX fuck up)))))",it be not rational,"['PersonY be a fan of more', 'whenever PersonX fuck up', 'PersonX can get away with it', 'it be not rational']",20220414-171637-batch-0-q-85.jpg,20220414-171637-batch-0-a-85.jpg,Concession,ip,"When the eventuality V1 happens, PersonY be a fan of more can happen. the eventuality V? happens although the eventuality V1. When the eventuality V1 happens, whenever PersonX fuck up can happen. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonY be a fan of more</span> can happen. <span style=""color:red;"">the eventuality V?</span> happens although <span style=""color:red;"">the eventuality V1</span>. When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">whenever PersonX fuck up</span> can happen. What is the eventuality V? ?","When PersonX can get away with it happens, whenever PersonX fuck up can happen. it be not rational happens although PersonX can get away with it. When PersonX can get away with it happens, PersonY be a fan of more can happen.","When <span style=""color:red;"">PersonX can get away with it</span> happens, <span style=""color:red;"">whenever PersonX fuck up</span> can happen. <span style=""color:red;"">it be not rational</span> happens although <span style=""color:red;"">PersonX can get away with it</span>. When <span style=""color:red;"">PersonX can get away with it</span> happens, <span style=""color:red;"">PersonY be a fan of more</span> can happen.",no,no
86,"(p,(Concession),(i,(p,(Reason),(e,(the manager call the police))),(p,(Result),(e,(PersonY do not want one)))))",it taste bad,"['the manager call the police', 'PersonY do not want one', 'PersonY do not want to pay for one', 'it taste bad']",20220414-171637-batch-0-q-86.jpg,20220414-171637-batch-0-a-86.jpg,Concession,ip,the manager call the police happens because the eventuality V1. the eventuality V? happens although the eventuality V1. PersonY do not want one result in the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">the manager call the police</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V?</span> happens although <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">PersonY do not want one</span> result in <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",it taste bad happens although PersonY do not want to pay for one. the manager call the police happens because it taste bad. the manager call the police happens because PersonY do not want to pay for one. PersonY do not want one result in PersonY do not want to pay for one.,"<span style=""color:red;"">it taste bad</span> happens although <span style=""color:red;"">PersonY do not want to pay for one</span>. <span style=""color:red;"">the manager call the police</span> happens because <span style=""color:red;"">it taste bad</span>. <span style=""color:red;"">the manager call the police</span> happens because <span style=""color:red;"">PersonY do not want to pay for one</span>. <span style=""color:red;"">PersonY do not want one</span> result in <span style=""color:red;"">PersonY do not want to pay for one</span>.",no,yes
87,"(p,(Concession),(i,(p,(Reason),(e,(the manager call the police))),(p,(Result),(e,(PersonY do not want one)))))",it be not eat,"['the manager call the police', 'PersonY do not want one', 'PersonY do not want to pay for one', 'it be not eat']",20220414-171637-batch-0-q-87.jpg,20220414-171637-batch-0-a-87.jpg,Concession,ip,the manager call the police happens because the eventuality V1. the eventuality V? happens although the eventuality V1. PersonY do not want one result in the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">the manager call the police</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V?</span> happens although <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">PersonY do not want one</span> result in <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",it be not eat happens although PersonY do not want to pay for one. the manager call the police happens because PersonY do not want to pay for one. the manager call the police happens because it be not eat. PersonY do not want one result in PersonY do not want to pay for one.,"<span style=""color:red;"">it be not eat</span> happens although <span style=""color:red;"">PersonY do not want to pay for one</span>. <span style=""color:red;"">the manager call the police</span> happens because <span style=""color:red;"">PersonY do not want to pay for one</span>. <span style=""color:red;"">the manager call the police</span> happens because <span style=""color:red;"">it be not eat</span>. <span style=""color:red;"">PersonY do not want one</span> result in <span style=""color:red;"">PersonY do not want to pay for one</span>.",no,yes
88,"(p,(Reason),(i,(p,(Concession),(e,(PersonX do not live in america))),(p,(Result),(e,(PersonX have not be on the ship long)))))",PersonX be always on the other side,"['PersonX have not be on the ship long', 'maybe PersonX do not know', 'PersonX do not live in america', 'PersonX be always on the other side']",20220414-171637-batch-0-q-88.jpg,20220414-171637-batch-0-a-88.jpg,Concession,ip,the eventuality V1 happens although PersonX do not live in america. the eventuality V1 happens because the eventuality V?. PersonX have not be on the ship long result in the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">the eventuality V1</span> happens although <span style=""color:red;"">PersonX do not live in america</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX have not be on the ship long</span> result in <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",maybe PersonX do not know happens although PersonX do not live in america. maybe PersonX do not know happens because PersonX be always on the other side. PersonX have not be on the ship long result in maybe PersonX do not know.,"<span style=""color:red;"">maybe PersonX do not know</span> happens although <span style=""color:red;"">PersonX do not live in america</span>. <span style=""color:red;"">maybe PersonX do not know</span> happens because <span style=""color:red;"">PersonX be always on the other side</span>. <span style=""color:red;"">PersonX have not be on the ship long</span> result in <span style=""color:red;"">maybe PersonX do not know</span>.",no,no
89,"(p,(Reason),(i,(p,(Concession),(e,(PersonX do not live in america))),(p,(Result),(e,(PersonX have not be on the ship long)))))",PersonX do not give PersonX the right,"['PersonX have not be on the ship long', 'maybe PersonX do not know', 'PersonX do not live in america', 'PersonX do not give PersonX the right']",20220414-171637-batch-0-q-89.jpg,20220414-171637-batch-0-a-89.jpg,Concession,ip,the eventuality V1 happens although PersonX do not live in america. the eventuality V1 happens because the eventuality V?. PersonX have not be on the ship long result in the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">the eventuality V1</span> happens although <span style=""color:red;"">PersonX do not live in america</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX have not be on the ship long</span> result in <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",maybe PersonX do not know happens although PersonX do not live in america. maybe PersonX do not know and PersonX do not give PersonX the right both happen. maybe PersonX do not know happens because PersonX do not give PersonX the right. PersonX have not be on the ship long result in maybe PersonX do not know.,"<span style=""color:red;"">maybe PersonX do not know</span> happens although <span style=""color:red;"">PersonX do not live in america</span>. <span style=""color:red;"">maybe PersonX do not know</span> and <span style=""color:red;"">PersonX do not give PersonX the right</span> both happen. <span style=""color:red;"">maybe PersonX do not know</span> happens because <span style=""color:red;"">PersonX do not give PersonX the right</span>. <span style=""color:red;"">PersonX have not be on the ship long</span> result in <span style=""color:red;"">maybe PersonX do not know</span>.",no,no
90,"(p,(Reason),(i,(p,(Concession),(e,(PersonX do not live in america))),(p,(Result),(e,(PersonX have not be on the ship long)))))",PersonY want to get away from PersonX,"['PersonX have not be on the ship long', 'maybe PersonX do not know', 'PersonX do not live in america', 'PersonY want to get away from PersonX']",20220414-171637-batch-0-q-90.jpg,20220414-171637-batch-0-a-90.jpg,Concession,ip,the eventuality V1 happens although PersonX do not live in america. the eventuality V1 happens because the eventuality V?. PersonX have not be on the ship long result in the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">the eventuality V1</span> happens although <span style=""color:red;"">PersonX do not live in america</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX have not be on the ship long</span> result in <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",maybe PersonX do not know happens although PersonX do not live in america. maybe PersonX do not know happens because PersonY want to get away from PersonX. PersonX have not be on the ship long result in maybe PersonX do not know.,"<span style=""color:red;"">maybe PersonX do not know</span> happens although <span style=""color:red;"">PersonX do not live in america</span>. <span style=""color:red;"">maybe PersonX do not know</span> happens because <span style=""color:red;"">PersonY want to get away from PersonX</span>. <span style=""color:red;"">PersonX have not be on the ship long</span> result in <span style=""color:red;"">maybe PersonX do not know</span>.",no,no
91,"(p,(Reason),(i,(p,(Reason),(e,(PersonX would not blame PersonY))),(p,(Reason),(e,(PersonY kick PersonX out of house)))))",PersonY be like a father to PersonX,"['PersonY kick PersonX out of house', 'PersonX put up with it', 'PersonX would not blame PersonY', 'PersonY be like a father to PersonX']",20220414-171637-batch-0-q-91.jpg,20220414-171637-batch-0-a-91.jpg,Reason,ip,PersonX would not blame PersonY happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. PersonY kick PersonX out of house happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonX would not blame PersonY</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY kick PersonX out of house</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY kick PersonX out of house happens because PersonX put up with it. PersonX put up with it happens because PersonY be like a father to PersonX. PersonX would not blame PersonY happens because PersonX put up with it.,"<span style=""color:red;"">PersonY kick PersonX out of house</span> happens because <span style=""color:red;"">PersonX put up with it</span>. <span style=""color:red;"">PersonX put up with it</span> happens because <span style=""color:red;"">PersonY be like a father to PersonX</span>. <span style=""color:red;"">PersonX would not blame PersonY</span> happens because <span style=""color:red;"">PersonX put up with it</span>.",no,no
92,"(p,(Reason),(i,(p,(Reason),(e,(PersonX would not blame PersonY))),(p,(Reason),(e,(PersonY kick PersonX out of house)))))",PersonX do not want to lose,"['PersonY kick PersonX out of house', 'PersonX put up with it', 'PersonX would not blame PersonY', 'PersonX do not want to lose']",20220414-171637-batch-0-q-92.jpg,20220414-171637-batch-0-a-92.jpg,Reason,ip,PersonX would not blame PersonY happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. PersonY kick PersonX out of house happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonX would not blame PersonY</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY kick PersonX out of house</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY kick PersonX out of house happens because PersonX put up with it. PersonX put up with it happens because PersonX do not want to lose. PersonX would not blame PersonY happens because PersonX put up with it.,"<span style=""color:red;"">PersonY kick PersonX out of house</span> happens because <span style=""color:red;"">PersonX put up with it</span>. <span style=""color:red;"">PersonX put up with it</span> happens because <span style=""color:red;"">PersonX do not want to lose</span>. <span style=""color:red;"">PersonX would not blame PersonY</span> happens because <span style=""color:red;"">PersonX put up with it</span>.",no,no
93,"(p,(Reason),(i,(p,(Reason),(e,(PersonX would not blame PersonY))),(p,(Reason),(e,(PersonY kick PersonX out of house)))))",PersonX do not have any other choice,"['PersonY kick PersonX out of house', 'PersonX put up with it', 'PersonX would not blame PersonY', 'PersonX do not have any other choice']",20220414-171637-batch-0-q-93.jpg,20220414-171637-batch-0-a-93.jpg,Reason,ip,PersonX would not blame PersonY happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. PersonY kick PersonX out of house happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonX would not blame PersonY</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY kick PersonX out of house</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY kick PersonX out of house happens because PersonX put up with it. PersonX put up with it happens because PersonX do not have any other choice. PersonX would not blame PersonY happens because PersonX put up with it.,"<span style=""color:red;"">PersonY kick PersonX out of house</span> happens because <span style=""color:red;"">PersonX put up with it</span>. <span style=""color:red;"">PersonX put up with it</span> happens because <span style=""color:red;"">PersonX do not have any other choice</span>. <span style=""color:red;"">PersonX would not blame PersonY</span> happens because <span style=""color:red;"">PersonX put up with it</span>.",no,no
94,"(p,(Conjunction),(i,(p,(Conjunction),(e,(the school color be orange))),(p,(Conjunction),(e,(the school color be green)))))",the school color be blue,"['the school color be orange', 'the school color be green', 'the school mascot be the jaguar', 'the school color be blue']",20220414-171637-batch-0-q-94.jpg,20220414-171637-batch-0-a-94.jpg,Conjunction,ip,the school color be orange and the eventuality V1 both happen. the eventuality V1 and the eventuality V? both happen. the school color be green and the eventuality V1 both happen. What is the eventuality V? ?,"<span style=""color:red;"">the school color be orange</span> and <span style=""color:red;"">the eventuality V1</span> both happen. <span style=""color:red;"">the eventuality V1</span> and <span style=""color:red;"">the eventuality V?</span> both happen. <span style=""color:red;"">the school color be green</span> and <span style=""color:red;"">the eventuality V1</span> both happen. What is the eventuality V? ?",the school mascot be the jaguar and the school color be blue both happen. the school color be orange and the school mascot be the jaguar both happen. the school color be green and the school mascot be the jaguar both happen.,"<span style=""color:red;"">the school mascot be the jaguar</span> and <span style=""color:red;"">the school color be blue</span> both happen. <span style=""color:red;"">the school color be orange</span> and <span style=""color:red;"">the school mascot be the jaguar</span> both happen. <span style=""color:red;"">the school color be green</span> and <span style=""color:red;"">the school mascot be the jaguar</span> both happen.",no,no
95,"(p,(Conjunction),(i,(p,(Conjunction),(e,(the school color be orange))),(p,(Conjunction),(e,(the school color be green)))))",the school color be red,"['the school color be orange', 'the school color be green', 'the school mascot be the jaguar', 'the school color be red']",20220414-171637-batch-0-q-95.jpg,20220414-171637-batch-0-a-95.jpg,Conjunction,ip,the school color be orange and the eventuality V1 both happen. the eventuality V1 and the eventuality V? both happen. the school color be green and the eventuality V1 both happen. What is the eventuality V? ?,"<span style=""color:red;"">the school color be orange</span> and <span style=""color:red;"">the eventuality V1</span> both happen. <span style=""color:red;"">the eventuality V1</span> and <span style=""color:red;"">the eventuality V?</span> both happen. <span style=""color:red;"">the school color be green</span> and <span style=""color:red;"">the eventuality V1</span> both happen. What is the eventuality V? ?",the school mascot be the jaguar and the school color be red both happen. the school color be orange and the school mascot be the jaguar both happen. the school color be green and the school mascot be the jaguar both happen.,"<span style=""color:red;"">the school mascot be the jaguar</span> and <span style=""color:red;"">the school color be red</span> both happen. <span style=""color:red;"">the school color be orange</span> and <span style=""color:red;"">the school mascot be the jaguar</span> both happen. <span style=""color:red;"">the school color be green</span> and <span style=""color:red;"">the school mascot be the jaguar</span> both happen.",no,no
96,"(p,(Reason),(i,(p,(Succession),(e,(PersonY should not talk to PersonX))),(p,(Reason),(e,(PersonY get to talk to PersonZ)))))",PersonX do not want to hear,"['PersonY get to talk to PersonZ', 'PersonX be not talk to PersonY', 'PersonY should not talk to PersonX', 'PersonX do not want to hear']",20220414-171637-batch-0-q-96.jpg,20220414-171637-batch-0-a-96.jpg,Succession,ip,PersonY should not talk to PersonX happens after the eventuality V1. the eventuality V1 happens because the eventuality V?. PersonY get to talk to PersonZ happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonY should not talk to PersonX</span> happens after <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY get to talk to PersonZ</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY get to talk to PersonZ happens because PersonX be not talk to PersonY. PersonY should not talk to PersonX happens after PersonX be not talk to PersonY. PersonX be not talk to PersonY happens because PersonX do not want to hear.,"<span style=""color:red;"">PersonY get to talk to PersonZ</span> happens because <span style=""color:red;"">PersonX be not talk to PersonY</span>. <span style=""color:red;"">PersonY should not talk to PersonX</span> happens after <span style=""color:red;"">PersonX be not talk to PersonY</span>. <span style=""color:red;"">PersonX be not talk to PersonY</span> happens because <span style=""color:red;"">PersonX do not want to hear</span>.",no,no
97,"(p,(Reason),(i,(p,(Succession),(e,(PersonY should not talk to PersonX))),(p,(Reason),(e,(PersonY get to talk to PersonZ)))))",PersonX have no place in world,"['PersonY get to talk to PersonZ', 'PersonX be not talk to PersonY', 'PersonY should not talk to PersonX', 'PersonX have no place in world']",20220414-171637-batch-0-q-97.jpg,20220414-171637-batch-0-a-97.jpg,Succession,ip,PersonY should not talk to PersonX happens after the eventuality V1. the eventuality V1 happens because the eventuality V?. PersonY get to talk to PersonZ happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonY should not talk to PersonX</span> happens after <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY get to talk to PersonZ</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY get to talk to PersonZ happens because PersonX be not talk to PersonY. PersonY should not talk to PersonX happens after PersonX be not talk to PersonY. PersonX be not talk to PersonY happens because PersonX have no place in world.,"<span style=""color:red;"">PersonY get to talk to PersonZ</span> happens because <span style=""color:red;"">PersonX be not talk to PersonY</span>. <span style=""color:red;"">PersonY should not talk to PersonX</span> happens after <span style=""color:red;"">PersonX be not talk to PersonY</span>. <span style=""color:red;"">PersonX be not talk to PersonY</span> happens because <span style=""color:red;"">PersonX have no place in world</span>.",no,no
98,"(p,(Reason),(i,(p,(Succession),(e,(PersonY should not talk to PersonX))),(p,(Reason),(e,(PersonY get to talk to PersonZ)))))",PersonX completely ignore PersonY,"['PersonY get to talk to PersonZ', 'PersonX be not talk to PersonY', 'PersonY should not talk to PersonX', 'PersonX completely ignore PersonY']",20220414-171637-batch-0-q-98.jpg,20220414-171637-batch-0-a-98.jpg,Succession,ip,PersonY should not talk to PersonX happens after the eventuality V1. the eventuality V1 happens because the eventuality V?. PersonY get to talk to PersonZ happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonY should not talk to PersonX</span> happens after <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY get to talk to PersonZ</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY get to talk to PersonZ happens because PersonX be not talk to PersonY. PersonY should not talk to PersonX happens after PersonX be not talk to PersonY. PersonX be not talk to PersonY happens because PersonX completely ignore PersonY.,"<span style=""color:red;"">PersonY get to talk to PersonZ</span> happens because <span style=""color:red;"">PersonX be not talk to PersonY</span>. <span style=""color:red;"">PersonY should not talk to PersonX</span> happens after <span style=""color:red;"">PersonX be not talk to PersonY</span>. <span style=""color:red;"">PersonX be not talk to PersonY</span> happens because <span style=""color:red;"">PersonX completely ignore PersonY</span>.",no,no
99,"(p,(Reason),(i,(p,(Reason),(e,(PersonY would turn PeopleX down))),(p,(Reason),(e,(wo not come out with us)))))",PersonY can not get a PersonX,"['PersonY be celibate', 'PersonY would turn PeopleX down', 'wo not come out with us', 'PersonY can not get a PersonX']",20220414-171637-batch-0-q-99.jpg,20220414-171637-batch-0-a-99.jpg,Reason,ip,PersonY would turn PeopleX down happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. wo not come out with us happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonY would turn PeopleX down</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">wo not come out with us</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY would turn PeopleX down happens because PersonY be celibate. wo not come out with us happens because PersonY be celibate. PersonY be celibate happens because PersonY can not get a PersonX.,"<span style=""color:red;"">PersonY would turn PeopleX down</span> happens because <span style=""color:red;"">PersonY be celibate</span>. <span style=""color:red;"">wo not come out with us</span> happens because <span style=""color:red;"">PersonY be celibate</span>. <span style=""color:red;"">PersonY be celibate</span> happens because <span style=""color:red;"">PersonY can not get a PersonX</span>.",no,no
100,"(p,(Reason),(i,(p,(Reason),(e,(PersonY would turn PeopleX down))),(p,(Reason),(e,(wo not come out with us)))))",PersonY do not want to waste PersonY time with people,"['PersonY be celibate', 'PersonY would turn PeopleX down', 'wo not come out with us', 'PersonY do not want to waste PersonY time with people']",20220414-171637-batch-0-q-100.jpg,20220414-171637-batch-0-a-100.jpg,Reason,ip,PersonY would turn PeopleX down happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. wo not come out with us happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonY would turn PeopleX down</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">wo not come out with us</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY would turn PeopleX down happens because PersonY be celibate. wo not come out with us happens because PersonY be celibate. PersonY be celibate happens because PersonY do not want to waste PersonY time with people.,"<span style=""color:red;"">PersonY would turn PeopleX down</span> happens because <span style=""color:red;"">PersonY be celibate</span>. <span style=""color:red;"">wo not come out with us</span> happens because <span style=""color:red;"">PersonY be celibate</span>. <span style=""color:red;"">PersonY be celibate</span> happens because <span style=""color:red;"">PersonY do not want to waste PersonY time with people</span>.",no,no
